ID,duration,wav,wav_format,wav_opts
noise-free-sound-0353_370,26.0963125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0353.wav,wav,
noise-free-sound-0166_371,0.768,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0166.wav,wav,
noise-free-sound-0600_372,45.395,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0600.wav,wav,
noise-free-sound-0737_373,4.8469375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0737.wav,wav,
noise-free-sound-0619_374,0.5454375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0619.wav,wav,
noise-free-sound-0000_375,17.65875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0000.wav,wav,
noise-free-sound-0208_376,6.4648125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0208.wav,wav,
noise-free-sound-0346_377,18.5469375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0346.wav,wav,
noise-free-sound-0267_378,36.1389375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0267.wav,wav,
noise-free-sound-0072_379,26.6225625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0072.wav,wav,
noise-free-sound-0751_380,1.446375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0751.wav,wav,
noise-free-sound-0681_381,96.7053125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0681.wav,wav,
noise-free-sound-0754_382,80.72325,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0754.wav,wav,
noise-free-sound-0057_383,8.1304375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0057.wav,wav,
noise-free-sound-0803_384,14.02775,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0803.wav,wav,
noise-free-sound-0607_385,20.0098125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0607.wav,wav,
noise-free-sound-0604_386,7.358125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0604.wav,wav,
noise-free-sound-0630_387,3.1085625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0630.wav,wav,
noise-free-sound-0334_388,178.1493125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0334.wav,wav,
noise-free-sound-0011_389,34.8501875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0011.wav,wav,
noise-free-sound-0811_390,7.9760625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0811.wav,wav,
noise-free-sound-0819_391,109.9043125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0819.wav,wav,
noise-free-sound-0683_392,27.616,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0683.wav,wav,
noise-free-sound-0678_393,2.0636875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0678.wav,wav,
noise-free-sound-0030_394,73.01225,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0030.wav,wav,
noise-free-sound-0252_395,20.9501875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0252.wav,wav,
noise-free-sound-0470_396,4.757375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0470.wav,wav,
noise-free-sound-0810_397,4.008375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0810.wav,wav,
noise-free-sound-0581_398,51.4863125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0581.wav,wav,
noise-free-sound-0138_399,3.25,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0138.wav,wav,
noise-free-sound-0684_400,139.00625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0684.wav,wav,
noise-free-sound-0611_401,0.127,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0611.wav,wav,
noise-free-sound-0391_402,23.391,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0391.wav,wav,
noise-free-sound-0304_403,62.0408125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0304.wav,wav,
noise-free-sound-0139_404,15.5146875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0139.wav,wav,
noise-free-sound-0549_405,5.832,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0549.wav,wav,
noise-free-sound-0624_406,0.104,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0624.wav,wav,
noise-free-sound-0152_407,97.156,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0152.wav,wav,
noise-free-sound-0445_408,18.3901875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0445.wav,wav,
noise-free-sound-0021_409,18.0453125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0021.wav,wav,
noise-free-sound-0710_410,45.7404375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0710.wav,wav,
noise-free-sound-0469_411,10.7805,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0469.wav,wav,
noise-free-sound-0451_412,44.04,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0451.wav,wav,
noise-free-sound-0439_413,30.7875625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0439.wav,wav,
noise-free-sound-0535_414,18.137625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0535.wav,wav,
noise-free-sound-0394_415,23.72,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0394.wav,wav,
noise-free-sound-0345_416,5.9024375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0345.wav,wav,
noise-free-sound-0266_417,34.674625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0266.wav,wav,
noise-free-sound-0669_418,4.022875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0669.wav,wav,
noise-free-sound-0714_419,1.12325,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0714.wav,wav,
noise-free-sound-0314_420,0.6109375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0314.wav,wav,
noise-free-sound-0093_421,5.317375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0093.wav,wav,
noise-free-sound-0263_422,0.9043125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0263.wav,wav,
noise-free-sound-0132_423,0.7158125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0132.wav,wav,
noise-free-sound-0053_424,5.2719375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0053.wav,wav,
noise-free-sound-0536_425,0.69275,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0536.wav,wav,
noise-free-sound-0232_426,44.2890625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0232.wav,wav,
noise-free-sound-0333_427,15.6735,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0333.wav,wav,
noise-free-sound-0746_428,0.227,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0746.wav,wav,
noise-free-sound-0465_429,9.007375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0465.wav,wav,
noise-free-sound-0762_430,12.8,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0762.wav,wav,
noise-free-sound-0802_431,5.1245,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0802.wav,wav,
noise-free-sound-0772_432,4.6535625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0772.wav,wav,
noise-free-sound-0092_433,15.079625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0092.wav,wav,
noise-free-sound-0822_434,4.989375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0822.wav,wav,
noise-free-sound-0761_435,32.3990625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0761.wav,wav,
noise-free-sound-0094_436,5.5898125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0094.wav,wav,
noise-free-sound-0395_437,7.73225,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0395.wav,wav,
noise-free-sound-0029_438,8.90775,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0029.wav,wav,
noise-free-sound-0145_439,2.9121875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0145.wav,wav,
noise-free-sound-0720_440,10.7363125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0720.wav,wav,
noise-free-sound-0547_441,4.848875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0547.wav,wav,
noise-free-sound-0567_442,98.88,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0567.wav,wav,
noise-free-sound-0070_443,17.98025,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0070.wav,wav,
noise-free-sound-0256_444,37.5069375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0256.wav,wav,
noise-free-sound-0776_445,15.661875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0776.wav,wav,
noise-free-sound-0556_446,19.9053125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0556.wav,wav,
noise-free-sound-0027_447,23.04,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0027.wav,wav,
noise-free-sound-0331_448,6.375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0331.wav,wav,
noise-free-sound-0146_449,2.0775,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0146.wav,wav,
noise-free-sound-0054_450,10.053375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0054.wav,wav,
noise-free-sound-0109_451,37.101875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0109.wav,wav,
noise-free-sound-0307_452,10.704,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0307.wav,wav,
noise-free-sound-0112_453,1.0144375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0112.wav,wav,
noise-free-sound-0537_454,12.1733125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0537.wav,wav,
noise-free-sound-0180_455,15.5155,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0180.wav,wav,
noise-free-sound-0082_456,20.20375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0082.wav,wav,
noise-free-sound-0248_457,60.30275,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0248.wav,wav,
noise-free-sound-0650_458,16.236,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0650.wav,wav,
noise-free-sound-0096_459,7.7841875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0096.wav,wav,
noise-free-sound-0349_460,1.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0349.wav,wav,
noise-free-sound-0310_461,22.03575,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0310.wav,wav,
noise-free-sound-0749_462,1.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0749.wav,wav,
noise-free-sound-0002_463,71.2175,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0002.wav,wav,
noise-free-sound-0642_464,4.4930625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0642.wav,wav,
noise-free-sound-0417_465,10.1516875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0417.wav,wav,
noise-free-sound-0583_466,2.04375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0583.wav,wav,
noise-free-sound-0170_467,5.2906875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0170.wav,wav,
noise-free-sound-0440_468,4.1883125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0440.wav,wav,
noise-free-sound-0584_469,15.7739375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0584.wav,wav,
noise-free-sound-0251_470,31.973875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0251.wav,wav,
noise-free-sound-0049_471,3.4666875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0049.wav,wav,
noise-free-sound-0336_472,48.08275,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0336.wav,wav,
noise-free-sound-0463_473,15.1105625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0463.wav,wav,
noise-free-sound-0561_474,1.1755,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0561.wav,wav,
noise-free-sound-0306_475,24.5,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0306.wav,wav,
noise-free-sound-0731_476,1.43675,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0731.wav,wav,
noise-free-sound-0665_477,17.2669375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0665.wav,wav,
noise-free-sound-0654_478,5.9820625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0654.wav,wav,
noise-free-sound-0192_479,6.6733125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0192.wav,wav,
noise-free-sound-0303_480,8.1955,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0303.wav,wav,
noise-free-sound-0317_481,7.256875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0317.wav,wav,
noise-free-sound-0337_482,1.4255,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0337.wav,wav,
noise-free-sound-0419_483,11.9901875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0419.wav,wav,
noise-free-sound-0622_484,11.9901875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0622.wav,wav,
noise-free-sound-0551_485,33.18525,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0551.wav,wav,
noise-free-sound-0553_486,16.431,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0553.wav,wav,
noise-free-sound-0363_487,4.721875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0363.wav,wav,
noise-free-sound-0456_488,28.96325,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0456.wav,wav,
noise-free-sound-0774_489,3.1471875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0774.wav,wav,
noise-free-sound-0301_490,180.9495625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0301.wav,wav,
noise-free-sound-0689_491,1.05,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0689.wav,wav,
noise-free-sound-0759_492,2.731375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0759.wav,wav,
noise-free-sound-0471_493,7.915125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0471.wav,wav,
noise-free-sound-0565_494,7.429375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0565.wav,wav,
noise-free-sound-0128_495,4.056,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0128.wav,wav,
noise-free-sound-0788_496,34.8718125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0788.wav,wav,
noise-free-sound-0794_497,4.434125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0794.wav,wav,
noise-free-sound-0341_498,23.071875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0341.wav,wav,
noise-free-sound-0348_499,50.1140625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0348.wav,wav,
noise-free-sound-0424_500,16.666125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0424.wav,wav,
noise-free-sound-0496_501,5.97325,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0496.wav,wav,
noise-free-sound-0367_502,1.044875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0367.wav,wav,
noise-free-sound-0804_503,59.6985,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0804.wav,wav,
noise-free-sound-0110_504,40.8931875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0110.wav,wav,
noise-free-sound-0107_505,11.766,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0107.wav,wav,
noise-free-sound-0627_506,0.3135,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0627.wav,wav,
noise-free-sound-0255_507,5.5375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0255.wav,wav,
noise-free-sound-0513_508,10.7885625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0513.wav,wav,
noise-free-sound-0237_509,5.302875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0237.wav,wav,
noise-free-sound-0447_510,28.5779375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0447.wav,wav,
noise-free-sound-0214_511,8.25825,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0214.wav,wav,
noise-free-sound-0421_512,3.3698125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0421.wav,wav,
noise-free-sound-0220_513,8.4668125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0220.wav,wav,
noise-free-sound-0229_514,5.3339375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0229.wav,wav,
noise-free-sound-0682_515,18.18125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0682.wav,wav,
noise-free-sound-0616_516,22.6481875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0616.wav,wav,
noise-free-sound-0508_517,7.319875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0508.wav,wav,
noise-free-sound-0574_518,20.8456875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0574.wav,wav,
noise-free-sound-0800_519,9.6,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0800.wav,wav,
noise-free-sound-0383_520,32.904,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0383.wav,wav,
noise-free-sound-0793_521,9.4301875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0793.wav,wav,
noise-free-sound-0449_522,4.7380625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0449.wav,wav,
noise-free-sound-0051_523,6.52,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0051.wav,wav,
noise-free-sound-0499_524,7.889,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0499.wav,wav,
noise-free-sound-0560_525,269.544,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0560.wav,wav,
noise-free-sound-0004_526,2.9865,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0004.wav,wav,
noise-free-sound-0249_527,40.684625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0249.wav,wav,
noise-free-sound-0526_528,1.4186875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0526.wav,wav,
noise-free-sound-0747_529,17.4236875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0747.wav,wav,
noise-free-sound-0402_530,29.6705625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0402.wav,wav,
noise-free-sound-0185_531,2.6693125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0185.wav,wav,
noise-free-sound-0343_532,2.809625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0343.wav,wav,
noise-free-sound-0167_533,2.005375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0167.wav,wav,
noise-free-sound-0268_534,22.710875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0268.wav,wav,
noise-free-sound-0048_535,494.6599375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0048.wav,wav,
noise-free-sound-0231_536,22.33075,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0231.wav,wav,
noise-free-sound-0491_537,1.544125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0491.wav,wav,
noise-free-sound-0697_538,6.112625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0697.wav,wav,
noise-free-sound-0123_539,7.5,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0123.wav,wav,
noise-free-sound-0775_540,29.5101875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0775.wav,wav,
noise-free-sound-0797_541,16.384,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0797.wav,wav,
noise-free-sound-0527_542,9.3093125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0527.wav,wav,
noise-free-sound-0539_543,1.515125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0539.wav,wav,
noise-free-sound-0088_544,44.8666875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0088.wav,wav,
noise-free-sound-0673_545,3.8298125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0673.wav,wav,
noise-free-sound-0787_546,34.9853125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0787.wav,wav,
noise-free-sound-0202_547,10.5521875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0202.wav,wav,
noise-free-sound-0134_548,2.513375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0134.wav,wav,
noise-free-sound-0799_549,5.6319375,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0799.wav,wav,
noise-free-sound-0532_550,6.0,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0532.wav,wav,
noise-free-sound-0098_551,2.766,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0098.wav,wav,
noise-free-sound-0653_552,29.125,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0653.wav,wav,
noise-free-sound-0832_553,14.9420625,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0832.wav,wav,
noise-free-sound-0495_554,18.2066875,/home/rlg/projects/sig/VoxCeleb/voxceleb2/noise/pointsource_noises/noise-free-sound-0495.wav,wav,
